date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
20150116,172000,174000,169000,171000,584513,7.93,0.64,8.93,-0.0143266475644698,0.0175438596491228,-0.0116959064327485,-0.0200573065902578,0.5424785720317513,-0.0284090909090909,0.0611772796558414,-0.017523700086182,-0.021659753718154,-0.0082644628099173,-0.0223404865642128,-0.0114178349472466,-0.2603820376078617,-0.1105331599479844,-0.2167328058975067,0.2839030098560682,0.1267452240090829,0.0139507148579388,-0.0541091533811206,0.0097998692497922,0.0096271964729207,0.0375909327364012,-0.2284654062441725,-0.0016218620793354,-0.1450730667461435,-0.1303662852243713,-0.049683716500982,-0.0136060916372723,-0.0702449770776182,-0.1249980753208226,-0.2012468086428966,0.0588413167652903,0.0714387917140172,-0.0548115265062641,-0.0390085596921757,0.011090442448027
20150119,172500,173500,171000,172500,317800,7.93,0.64,8.93,0.0087719298245614,0.0057971014492752,-0.0086956521739129,0.0087719298245614,-0.4562995177181688,-0.0142857142857142,-0.3345146501008699,-0.0114613180515759,-0.455660107182546,-0.0005793742757821,-0.4384936292967805,-0.0038019153953511,-0.5871634596273663,-0.1005279509852912,-0.5744505017898778,-0.1046601636249213,-0.3885631734809895,0.0048053303240596,-0.0698978821709097,-0.0082128589733523,0.0043961439522207,0.0359318190188782,0.0276242920075519,0.2560896982517244,-0.122812331405905,-0.1180197142666739,-0.0464312487234242,-0.0109149796433751,-0.0660318422277237,0.0792133417243549,0.2042114170451776,0.0673642131897992,0.0971938222304327,-0.0352345152413101,-0.0364860506493144,0.0086519673919116
20150120,173000,174500,172000,173500,230296,7.93,0.64,8.93,0.0028985507246377,0.005763688760807,-0.0086455331412104,0.0057971014492753,-0.2753429830081813,-0.0017261219792865,-0.3952838145413793,-0.0108323831242873,-0.5761554106643212,0.0034702139965296,-0.5654375928862615,0.001732101616628,-0.6914953998794092,-0.0932648128388825,-0.690614667174929,0.0300960503004828,0.1347562139254041,0.0565953557109495,-0.0836158567830679,-0.0166116387830163,0.0050369654251806,0.033957457971069,0.04634470420676,0.018720412199208,-0.1170042884144146,-0.0898622325982241,-0.0426929886125485,-0.011713425724299,-0.0639395180708489,-0.0917558272831486,-0.1709691690075035,0.0303749655294911,0.0988706169977521,-0.028072191184003,-0.0365728908275776,0.0084072243874125
20150121,172500,176000,168500,171500,487848,7.93,0.64,8.93,-0.0057636887608069,0.0262390670553935,-0.0174927113702624,-0.0115273775216138,1.118352033904193,-0.0063731170336036,0.219985385622994,-0.023070350327542,-0.0983048579359942,-0.0085272438213614,-0.0671324171618891,-0.0097199499566933,-0.3375199815914401,-0.1014669926650366,-0.3444281336557745,0.169936127646316,0.1398400773458332,0.1072865620049862,-0.0520431588413542,-0.0091702275007998,0.0095197559685152,0.0351707614745416,-0.3335444646693232,-0.3798891688760832,-0.1429768837728041,-0.1068419202560622,-0.0645919881914642,-0.0168566766837006,-0.0667939696738952,0.0582906971023761,0.1500465243855248,-0.0006002260910332,0.0898890973998406,-0.0171470880404404,-0.0376872025603671,0.0091687275538036
20150122,171500,174000,164500,168000,934624,7.93,0.64,8.93,0.0,0.0357142857142858,-0.0208333333333333,-0.0204081632653061,0.915809842409931,-0.0192644483362521,0.8289518023107683,-0.0375250644514465,0.7173564121292302,-0.0279184145812237,0.7112980950350283,-0.0291823172493499,0.2611676795825757,-0.1175118737551709,0.2489890477725374,0.1751773975416852,0.0052412698953691,0.1108904843439262,-0.0063893624951583,-0.0018781783720596,0.015214526788586,0.0370401590177826,-0.3490248484952237,-0.0154803838259005,-0.1674131446388815,-0.1266260213370217,-0.0934023287285832,-0.0250939104934733,-0.0660462806793991,0.0792350720717636,0.0209443749693874,-2.958341095335437e-06,0.0652217868539934,-0.0003337116933769,-0.036717099909746,0.005759007948571
20150123,170500,171000,167000,168000,808652,7.93,0.64,8.93,0.0148809523809523,0.0178571428571427,-0.0059523809523809,0.0,-0.1347836135173075,-0.015817223198594,0.4548182583602593,-0.0308624170752812,0.4614286091224437,-0.0269331016507384,0.4239122281296674,-0.0286677908937605,0.0864242181516701,-0.1152267889666673,0.0758288741631341,0.0834215459802238,-0.0917558515614613,0.0707941915687573,0.042372453213348,0.0018314074271242,0.0144740717942861,0.0374679771917755,-0.1904082349391332,0.1586166135560904,-0.1598017103778736,-0.1524373885620085,-0.1114593291068099,-0.0246958885095465,-0.0659311670472594,0.0195510553365353,-0.0596840167352282,0.0289068677903762,0.0438740922778333,0.0094643935779817,-0.0378130315355641,0.004472135862424
20150126,165500,166500,163500,164500,1025813,7.93,0.64,8.93,-0.0148809523809523,0.012158054711246,-0.006079027355623,-0.0208333333333333,0.2685469151130524,-0.0272028385570668,0.4708122456973767,-0.043882592269689,0.7460753802065849,-0.0442992011619463,0.7578137584111129,-0.0480783141245118,0.376237772091849,-0.1308750687947166,0.3621085557416132,0.2951239650891537,0.2117024191089297,0.1507510173115723,0.077778173817816,0.0225082031095875,0.0177971368432205,0.0428647393762657,-0.1071433097455384,0.0832649251935948,-0.1867552307284917,-0.1547837810671984,-0.1276688764887959,-0.0261021205811578,-0.0681259220066162,-0.2847263585078372,-0.3042774138443725,-0.0438810722560621,0.0117415704668685,-0.000226584631107,-0.0413754086687807,0.0004240580486201
20150127,166000,166000,161000,164000,807357,7.93,0.64,8.93,0.0091185410334346,0.0121951219512195,-0.0182926829268292,-0.0030395136778115,-0.2129588921177642,-0.0191387559808612,-0.0067684572031453,-0.0381231671554251,0.3527057230843466,-0.0442890442890443,0.3428914238409524,-0.0502388880845519,0.0802264020376879,-0.1304347826086956,0.0763951268461362,0.1944455798364292,-0.1006783852527244,0.1836209232187616,0.1201081394648555,0.0307938104640168,0.0200105882641596,0.0472677783707324,-0.2621021431659105,-0.1549588334203721,-0.2484446002030258,-0.1827244443087202,-0.1454841859512206,-0.0290063039182421,-0.0690459154811877,-0.0566688590053718,0.2280574995024653,-0.0368636786005068,-0.0032443565355077,0.0047195977226963,-0.0427210327630996,-0.0040604676242868
20150128,164500,166000,163000,165500,575233,7.93,0.64,8.93,0.0030487804878047,0.0030211480362538,-0.0151057401812688,0.0091463414634146,-0.2875109771761439,-0.0030120481927711,-0.3072284731069045,-0.0224453632604842,-0.0648260142934249,-0.0338587273788675,-0.0659927868643773,-0.0411355735805329,-0.2231752039830243,-0.1193685704150407,-0.2303337349475372,0.181842835859556,-0.0126027439768731,0.1860022648614096,0.1466444134331979,0.0333288892762663,0.022068904228887,0.0507819428175266,-0.3047078314352618,-0.0426056882693513,-0.2426772735562135,-0.1928270786645088,-0.1555362266871197,-0.031818579222464,-0.0695260074809272,0.0182656419224905,0.0749345009278623,-0.0448686896364839,-0.0227344578637585,0.0175469589491816,-0.0437090652708117,-0.0080123291799729
20150129,165500,168500,164500,167000,415472,7.93,0.64,8.93,0.0,0.0089820359281436,-0.0149700598802394,0.0090634441087613,-0.277732675281147,0.0072376357056693,-0.4281226264801335,-0.0091960842479976,-0.3285418210074071,-0.0245327102803738,-0.3095975072713173,-0.0330985235935539,-0.4251749921679715,-0.1083624391003538,-0.4426579891334682,-0.0235130165209689,-0.2053558523805249,0.1462641820488787,0.1285773331964025,0.024574591163474,0.0160524072032933,0.0513882375498467,0.0046525397620056,0.3093603711972675,-0.1719417959047676,-0.1696774702718246,-0.1478788914446751,-0.028323850967687,-0.0681998387266773,-0.0041759733507913,-0.0224416152732819,-0.0615508987209949,-0.0307769285310451,0.0231968776619109,-0.041911238782836,-0.0103715030533652
20150130,168500,171000,167000,169500,708694,7.93,0.64,8.93,0.0089820359281436,0.0088495575221239,-0.0147492625368731,0.0149700598802395,0.7057563445912118,0.020469596628537,0.0030858562139903,0.0065320665083135,0.1228100305634425,-0.0100744634253175,0.153630466910938,-0.0199951818838834,-0.0018869758527229,-0.0922682137677116,-0.0504155198639404,-0.1822380322113634,-0.1587250156903945,0.0931322664105613,0.0819632289896593,0.0139270378042693,0.0106151482012434,0.0485820289007661,-0.0878192844866754,-0.0924718242486811,-0.1514240058142761,-0.1556128580960749,-0.1429895716602231,-0.0279581192003877,-0.0658352103150754,0.2671985370272642,0.2713745103780556,-0.0120214023828491,0.0084427327037635,0.0399407622088904,-0.0369762980121956,-0.0100675851510703
20150202,170000,171000,168500,171000,434084,7.93,0.64,8.93,0.0029498525073745,0.0,-0.0146198830409356,0.0088495575221238,-0.3874874064123584,0.021505376344086,-0.2619727696848519,0.0163447251114412,-0.3247058644169101,-0.0021881838074397,-0.2922353266504907,-0.0132243327723009,-0.372659187757602,-0.0815709969788519,-0.418984079887079,-0.2051768782079044,-0.022938845996541,-0.0069279022488503,0.071911557531361,0.0010068376802256,0.0040952881613923,0.0454233736705975,-0.150846379963325,-0.0630270954766495,-0.1601646198578334,-0.1734599252931626,-0.1457398197799183,-0.0302025278634406,-0.0636596923736483,0.1580892177550888,-0.1091093192721753,0.076541712869736,0.0163303203068369,0.0567620712686348,-0.0316364722793286,-0.0107551830992384
20150203,169000,169500,165500,166000,704421,7.93,0.64,8.93,-0.0116959064327485,0.0210843373493976,-0.0030120481927711,-0.0292397660818713,0.6227757761170649,-0.0107270560190703,0.2410937790707508,-0.0089552238805969,0.0205748951276099,-0.031787693205016,0.1420852600245841,-0.0427679000480537,0.0411173163385145,-0.1057439788108011,-0.0602889049672781,0.2131481031939706,0.4183249814018751,-0.003187397577342,0.0902167628207098,0.0033004530188209,0.0078630370865322,0.0459811442773651,-0.3872499542177192,-0.2364035742543941,-0.1851941820681951,-0.2168193911356105,-0.1533408118669173,-0.0379530233410704,-0.0645418963738226,0.1579297039696431,-0.0001595137854457,0.119461425464739,0.0412988734321161,0.0700847452149341,-0.0277943024271971,-0.0105703839465712
20150204,166500,168000,165500,166500,827022,7.93,0.64,8.93,0.0030120481927711,0.0090090090090089,-0.0060060060060059,0.003012048192771,0.1740450667995416,-0.0089285714285713,0.3383562703478955,-0.0029940119760478,0.1420791529560974,-0.0278791417311341,0.3073674201481775,-0.0402997262116335,0.23183865199823,-0.1004052228725799,0.0979080716952514,0.1022995760693186,-0.110848527124652,-0.0190960495353895,0.08345310766301,0.0157049744108279,0.0108678213881795,0.0461208813447448,-0.1993441528762233,0.1879058013414958,-0.1641214463563875,-0.2033993599563005,-0.1551206401061814,-0.041134467229868,-0.0657381696427362,0.0969454258774252,-0.0609842780922178,0.135197382255726,0.045164346309621,0.0675267218547308,-0.0275548938454339,-0.0095791912949625
20150205,166000,167500,165500,166000,381546,7.93,0.64,8.93,-0.003003003003003,0.0090361445783131,-0.0030120481927711,-0.003003003003003,-0.5386507251318586,-0.0107270560190703,-0.3756952018920291,-0.0047961630695443,-0.4295316563536232,-0.0273912406620771,-0.3709321093351405,-0.0431357479104621,-0.4137971669305925,-0.1005756857433118,-0.493179918565227,0.0832219444051307,-0.0190776316641878,0.0022509426498304,0.0742575623493546,0.0339340999270981,0.0129622795204025,0.0456213638584992,-0.2897999192757885,-0.0904557663995651,-0.2230119381639463,-0.197476867034357,-0.1620514441856893,-0.0459936152585597,-0.0669191988823256,0.226968701021633,0.1300232751442077,0.1814263171302109,0.059937709204608,0.0625797480293007,-0.0243860809365974,-0.0077301004389774
20150206,166000,167000,161000,163500,1051919,7.93,0.64,8.93,0.0,0.0214067278287461,-0.0152905198776758,-0.0150602409638554,1.7569912933171885,-0.0186074429771908,0.5473984640152139,-0.0171325518485121,0.5175787964644616,-0.0373859287606711,0.6878153214569056,-0.0564132159861492,0.6651644646697419,-0.1114130434782608,0.3846768574181778,0.300230340929292,0.2170083965241613,0.0987446172779615,0.0959384418442614,0.0691554475288047,0.0211967124854605,0.0485503148572168,-0.4103462338830271,-0.1205463146072385,-0.2875173280432166,-0.2194706669287464,-0.1859540277453775,-0.0547987940209251,-0.0696414277756628,0.1077041102974658,-0.1192645907241671,0.1495274317842512,0.068753014700701,0.0563135534892671,-0.0237574984473146,-0.0079645078648012
20150209,162000,162500,156000,157500,865369,7.93,0.64,8.93,-0.0091743119266054,0.0317460317460318,-0.0095238095238094,-0.036697247706422,-0.1773425520406039,-0.0390482001220255,0.1296428430633085,-0.0492001207364926,0.278029902599527,-0.0672194255256144,0.3685963264034129,-0.0894199267681633,0.3739006832995468,-0.1411238099566016,0.1316021384175918,0.4295520176941859,0.1293216767648938,0.2256903964583795,0.1093812471047646,0.0935797104612903,0.028827840261182,0.0528534343318309,-0.3409169961022408,0.0694292377807863,-0.3255314512709998,-0.2428480355644166,-0.1988159083158075,-0.0587386559071932,-0.0711750260300804,-0.1025897622863772,-0.2102938725838431,0.097391635775958,0.086966674322847,0.0493541223948578,-0.0264426104889834,-0.0108844012296522
20150210,157000,160000,156000,156500,543125,7.93,0.64,8.93,-0.0031746031746031,0.0223642172523961,-0.0031948881789137,-0.0063492063492063,-0.3723775637907066,-0.0339506172839506,-0.2598421741622537,-0.0509399636143117,-0.1653072092099369,-0.0667859272510434,-0.1292825969943115,-0.0932792584009269,-0.1382876507014913,-0.1435802722484438,-0.291059353990223,0.2374757192174913,-0.1920762984766945,0.2305559196630837,0.1136842610428708,0.1168962002538632,0.036189200158594,0.0543187820936982,-0.130378826237054,0.2105381698651867,-0.2741572256748668,-0.229675703871531,-0.2062000740901256,-0.0624954705611165,-0.06916439313697,-0.1080359033371691,-0.0054461410507919,0.0441985143145955,0.0818299698896673,0.0392928066770797,-0.0297504298382931,-0.0143899855313003
20150211,157500,158000,155000,157000,590973,7.93,0.64,8.93,0.0063897763578275,0.0063694267515923,-0.0127388535031847,0.0031948881789137,0.088097583429229,-0.0193628981886321,-0.1392590939756453,-0.0429747028345016,-0.0939644698261819,-0.0580470976451177,-0.0674029417601246,-0.0886222910216717,-0.0646085108844737,-0.1379744229141405,-0.2297280428004028,0.1701329840787988,-0.0673427351386924,0.2441226012649798,0.1125132758647951,0.1295788446489965,0.0387270000470598,0.0551152401795935,-0.1361466598304829,-0.0057678335934288,-0.2615177270657186,-0.212819586711053,-0.202823332687781,-0.0617393059490744,-0.069703521573776,0.0088515042142365,0.1168874075514056,0.0265797299819577,0.0808885561188419,0.0290770491275416,-0.0321991848759822,-0.0142815209195306
20150212,158000,158000,155000,155000,545256,7.93,0.64,8.93,0.0063694267515923,0.0193548387096773,0.0,-0.0127388535031847,-0.0773588641105431,-0.0183660544648511,-0.2419929478663709,-0.0482038685907276,-0.1803630835085455,-0.0645745322872661,-0.150692713257311,-0.0982692587385465,-0.1401184838769588,-0.1462602988088953,-0.2895562023808107,0.2090926097099344,0.0389596256311355,0.2692967343259405,0.1357738384878854,0.1321755858421439,0.043716739167352,0.054395617436487,-0.1049892160746511,0.0311574437558317,-0.2245555864254912,-0.2237837622947187,-0.1967306162832716,-0.062406726015555,-0.070146681420957,-0.1142747626802822,-0.1231262668945188,-0.0416689627584252,0.0698786771858928,0.0195508743274238,-0.0367446649159344,-0.0131403737057094
20150213,156000,160500,156000,158000,565464,7.93,0.64,8.93,0.0064516129032257,0.0158227848101266,-0.0126582278481012,0.0193548387096774,0.0370614903824992,0.0076530612244898,-0.0909485506820008,-0.0228818800247371,-0.1312821478714904,-0.0427143289912147,-0.1179074778129077,-0.0790751894307363,-0.1119369631414671,-0.1270718232044199,-0.2612613458064511,-0.020006578668138,-0.2290991883780724,0.2052493504064545,0.151996983842208,0.1169801064159336,0.0425336175337229,0.0528915259693814,-0.0624973473112346,0.0424918687634165,-0.1549858091111327,-0.2212515685771747,-0.1884322133366248,-0.0612492860415488,-0.0697244297424543,0.0731346292602181,0.1874093919405004,-0.0485828589658748,0.0504722864091882,0.0294575095564759,-0.0364063527983535,-0.0121872956738746
20150216,159000,160000,157500,158000,305310,7.93,0.64,8.93,0.0063291139240506,0.0126582278481013,-0.0031645569620253,0.0,-0.4600717287042146,0.0070108349267048,-0.4013829894028848,-0.0149625935162094,-0.5214880560089837,-0.038490795679294,-0.5232688848745339,-0.0778658625553231,-0.5117948661093703,-0.1243303159061519,-0.5997118404235058,0.0312240018342013,0.0512305805023393,0.1255837472344576,0.1756370718464185,0.1237743146888898,0.038950212812599,0.0532012898176591,-0.201955389604009,-0.1394580422927744,-0.1271934878114863,-0.2263624695412431,-0.1999111974172028,-0.0594588187171581,-0.06753188743891,0.1640594805279879,0.0909248512677697,0.0047469895969982,0.0510693126864781,0.0336998164966575,-0.0336536274549259,-0.0148745788834702
20150217,158000,163500,158000,162500,616701,7.93,0.64,8.93,0.0,0.0061538461538461,-0.0276923076923076,0.0284810126582278,1.0199174609413384,0.027830487033523,0.1752488085546233,0.0153077163386441,-0.0199716019473404,-0.0077850709815295,-0.0652421851713274,-0.0511872323861424,-0.001510549479171,-0.0968249924735417,-0.1926139284606959,-0.3082758095089841,-0.3394998113431854,0.0164334414891625,0.1234946805761231,0.1068557216984164,0.0311800715789282,0.0507023443727893,-0.0045451523509772,0.1974102372530318,-0.1020267530342709,-0.1880919893545689,-0.2024556902450897,-0.0564727445302852,-0.0662525902330527,0.3223588092122438,0.1582993286842559,0.0908259321068808,0.0675122232107382,0.0544055483214271,-0.0283210051181115,-0.0137197158416364
20150223,166000,167000,160500,162000,661014,7.93,0.64,8.93,0.0215384615384615,0.0308641975308641,-0.0092592592592593,-0.003076923076923,0.0718549183477892,0.0182275298554368,0.226942416598453,0.0150375939849625,0.0789111291488029,-0.0079608083282302,-0.0110538942518836,-0.0538304292806385,0.0728054580459043,-0.0969899665551839,-0.1381159215400903,0.0641211835150238,0.3723969930240079,-0.0047689186235924,0.1196768413206936,0.1015649744918518,0.0281360017780039,0.0508748761775247,0.047395365302399,0.0519405176533762,-0.0653183480076946,-0.1634180375367066,-0.1834086987465036,-0.0546084801154362,-0.065310789058254,-0.1179642186095907,-0.4403230278218346,0.0654627875421153,0.0460212587620365,0.0455928025358288,-0.0255063650748373,-0.0148825243986143
20150224,164000,164500,161500,162500,450646,7.93,0.64,8.93,0.0123456790123457,0.0123076923076923,-0.0061538461538461,0.0030864197530864,-0.3182504455276287,0.0118306351183063,-0.133084660858324,0.0204081632653061,-0.2726561979231983,-0.0032203649746971,-0.3004602349676589,-0.0500779423226811,-0.2601330978712034,-0.0915655353940042,-0.4135712642814362,0.0239278724320198,-0.040193311083004,-0.0418018660791754,0.1137474341233825,0.0940024982363685,0.031554507677451,0.0511860511304656,-0.1254199526901381,-0.1728153179925372,-0.0694044953307919,-0.1469800408781416,-0.1722284539562493,-0.0567140025877299,-0.0651546889909546,0.1052777568202092,0.2232419754297999,0.1093732914422136,0.0338521643418942,0.0468949367732511,-0.0268129731198688,-0.0153440394182521
20150225,163500,164500,162500,164000,502056,7.93,0.64,8.93,0.0061538461538461,0.0030487804878047,-0.0091463414634146,0.0092307692307692,0.1140806752972398,0.0135970333745365,-0.0100353863014434,0.029504080351538,-0.1107622255670207,0.0072163365576538,-0.201658520490003,-0.0403744880046811,-0.1733604787717704,-0.0805242133295955,-0.347616780950577,-0.2283211434581002,-0.2522490158901201,-0.0834647790371678,0.0608922856846433,0.0784153637644523,0.0292805957997756,0.0496743887431867,0.0907807097216246,0.2162006624117628,-0.0387488839242201,-0.0968673465176764,-0.1581690067232114,-0.0574411812386799,-0.0646397588045698,0.1310531096132702,0.025775352793061,0.120956987512824,0.0361870642734746,0.0524700394870878,-0.0240179309304093,-0.0144262293552887
