"code","name","date","open","high","low","close","volume","diffratio","high_close_ratio","low_close_ratio","open_lastclose_ratio","volume_lastvolume_ratio","trans_price_exp","trans_price_exp_ma5","close_ma5_ratio","close_ma10_ratio","close_ma20_ratio","close_ma60_ratio","close_ma120_ratio","volume_ma5_ratio","volume_ma10_ratio","volume_ma20_ratio","volume_ma60_ratio","volume_ma120_ratio","close_ubb_ratio","close_lbb_ratio","rsi","buy_strength_ma5_ratio","sell_strength_ma5_ratio","prevvalid_cnt","eps","bps","per","pbr","roe","roa","eps_krx","bps_krx","per_krx","pbr_krx","roe_krx","dps_krx","dyr_krx","marketcap","ind","ind_diff","ind_ma5","ind_ma10","ind_ma20","ind_ma60","ind_ma120","inst","inst_diff","inst_ma5","inst_ma10","inst_ma20","inst_ma60","inst_ma120","foreign","foreign_diff","foreign_ma5","foreign_ma10","foreign_ma20","foreign_ma60","foreign_ma120","bal_rto","bal_rto_diff","bal_rto_ma10","bal_rto_ma120","bal_rto_ma20","bal_rto_ma5","bal_rto_ma60","short_ratio","short_ratio_diff","short_ratio_ma10","short_ratio_ma120","short_ratio_ma20","short_ratio_ma5","short_ratio_ma60","adx","lbb","ma20","macd","macd_signal","minus_dmi","plus_dmi","rsi_signal","ubb","macd_signal_ratio","trans_price_mean","macd_signal_sign"
"005380","현대자동차","20150102",169000,170500,167000,169000,458014,0.0,0.008875739644970349,-0.011834319526627168,0.0,-0.34321162565927776,25.072309024232858,25.16660144907066,-0.016298020954598424,-0.010538641686182681,-0.03731130731985188,-0.022320782914718285,-0.14116924640565776,-0.12069697033690863,-0.2344560466680049,-0.24802133452595465,-0.4525018753927178,-0.37442064397943176,-0.0995123658497965,0.034120417177474716,29.629629629629633,-0.0031048303930395482,-0.003129401914519492,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.38,0.93,0.17286245353159851,1950.0,1.15,31.248048031934093,0.03071303497273009,-0.12085991076214775,0.04474974490198092,0.07370889188070516,0.043651488724418194,0.03300326263478128,"",-0.18560568017571516,-0.037111515088829594,-0.025303035600623386,0.03099885222240729,0.06703348979914123,0.005070939693733669,"",-0.06767915391232582,0.04949519369305108,-0.13392687690648405,-0.18106184472654546,-0.1657150388356456,-0.06345628641282275,"",0.0033,0.0,0.0033,0.0033,0.0032999999999999995,0.0033,0.0033,0.198677,-0.02153000000000002,0.0904569,0.06236738333333333,0.07535825,0.12536940000000002,0.06082301666666667,0.24730890499760433,163423.90807955238,175550.0,-1592.0253548559267,-936.1223917922916,0.30860923501375004,0.1644119033988333,50.0,187676.09192044762,0.7006594103660411,"",""
"005380","현대자동차","20150105",171000,171000,166000,168000,454073,-0.00591715976331361,0.017857142857142794,-0.011904761904761862,0.01183431952662728,-0.008604540472561983,25.06662146286486,25.0698190477877,-0.014084507042253502,-0.01581722319859402,-0.04041125232043408,-0.026792179580014452,-0.1441670911869587,-0.032226369765644636,-0.1715941894668167,-0.2473857281362789,-0.45547916745197103,-0.3803353893611138,-0.10455691754614793,0.03363379736618488,30.769230769230766,0.0003193538646746319,0.00032189090161915956,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.34,0.92,0.17228464419475656,1950.0,1.16,31.242113296414278,0.05322712427296932,0.02251408930023923,0.0790775594685973,0.05347216422420512,0.04591800335792717,0.0287062146001139,"",-0.09584141756942166,0.0897642626062935,-0.08788084669334399,0.025157216819825485,0.05802784248534985,0.003051976193138231,"",-0.17833696343979932,-0.1106578095274735,-0.15141291072923152,-0.16766285271305298,-0.1699096906552197,-0.06071631499025702,"",0.0033,0.0,0.0033,0.0032999999999999995,0.0033,0.0033,0.0033,0.220207,0.12513400000000002,0.072359,0.062146266666666665,0.06802,0.10534000000000002,0.05843041666666667,0.2607961418755402,162533.38506159812,175075.0,-1812.7979954669718,-1111.457512527314,0.29376267317117155,0.14193728150173787,51.72413793103448,187616.61493840188,0.631009710254149,"",""
"005380","현대자동차","20150106",166500,167000,164000,164500,635059,-0.020833333333333332,0.015197568389057725,-0.003039513677811523,-0.008928571428571397,0.3985834876770915,25.378199660753243,25.125203306009446,-0.02315914489311166,-0.03462441314553988,-0.05486929043378341,-0.04582366589327147,-0.1598748749813802,0.25686361901927035,0.22942810962692173,0.07475822936577647,-0.23425186303682455,-0.1363672983741835,-0.11808979291092603,0.018115184671687157,25.86206896551724,0.011616127612044336,0.011708147959091253,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.23,0.9,0.17208413001912046,1950.0,1.19,31.221059887216445,0.16727579642206472,0.11404867214909539,0.10678603220344156,0.050392579217035195,0.07205155977106596,0.02874527077936275,"",-0.23523011247773828,-0.13938869490831662,-0.15376767840540853,0.004476255373127102,0.030578020383297332,0.001799164988743801,"",-0.10852377495634263,0.06981318848345669,-0.14199916450421193,-0.15501499936575827,-0.1774851537012347,-0.06216928402098644,"",0.0033,0.0,0.0033,0.0033,0.0033,0.0033,0.0033,0.095073,0.021790000000000004,0.0594201,0.061233891666666665,0.06090785,0.07227860000000001,0.05523673333333333,0.2834732719638327,161573.0739278253,174050.0,-2244.2976886503748,-1338.0255477520152,0.31687032216742006,0.1260340648975678,32.25806451612903,186526.9260721747,0.677320505890912,"",""
"005380","현대자동차","20150107",163000,171500,163000,170000,511006,0.03343465045592705,0.008823529411764675,-0.04117647058823526,-0.00911854103343468,-0.19534090533320525,25.166887199214273,25.237404315255525,0.011302795954788891,-0.0023474178403756207,-0.0181923187987294,-0.013157894736842035,-0.12961856813721306,-0.07275469550783042,0.01214119421751314,-0.12702350713590116,-0.3795884319732976,-0.3061405792467772,-0.07539360127125994,0.04655327406621468,42.622950819672134,-0.0025162440411942155,-0.002536077120415925,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.41,0.93,0.17190388170055454,1950.0,1.15,31.25394775406128,-0.14579085177082068,-0.31306664819288543,0.051399609926364255,0.03370270383975463,0.0786284605199773,0.02597621951935182,"",-0.16374758809094217,0.07148252438679611,-0.16578379268014054,-0.022342056126866183,0.01140664087577422,-0.0007405906720201652,"",0.14810589308149025,0.2566296680378329,-0.06472166936647092,-0.12418327348072151,-0.17303889068653822,-0.059551058692969554,"",0.0033,0.0,0.0033,0.0032999999999999995,0.0033,0.0033,0.0033,0.073283,0.033676,0.0516419,0.061109925,0.060993900000000004,0.06183100000000001,0.054009266666666673,0.2559643324876773,162437.98018947692,173150.0,-2118.064257578604,-1494.033289717382,0.24857970957193778,0.212968398283046,47.5,183862.01981052308,0.41768210397725913,"",""
"005380","현대자동차","20150108",172500,178000,171000,178000,902742,0.047058823529411764,0.0,-0.0393258426966292,0.014705882352941124,0.7665976524737479,25.787160882192463,25.29423564585154,0.047675103001765695,0.04032729398012869,0.030241643756330427,0.03333172076822599,-0.0868673050615596,0.5244416044613551,0.6471115856602316,0.5164510145865318,0.0908683130931982,0.21997676786876363,-0.02252711460322543,0.0890329595532171,54.54545454545454,0.019095587114818624,0.01924577182632392,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.66,0.98,0.17314487632508832,1950.0,1.1,31.299932867303102,-0.28136056592027403,-0.13556971414945335,-0.03518709240466612,0.002633005751038986,0.06512338234967918,0.022050024585712112,"",-0.1511838376856289,0.012563750405313268,-0.16632172719988922,-0.060178636120144735,0.008165175599160716,-0.0061891320103737305,"",0.32590817753023565,0.1778022844487454,0.023894835660651603,-0.06588921024074744,-0.16017225008140162,-0.05181467575173841,"",0.0033,0.0,0.0033,0.0033,0.0033,0.0033,0.0033,0.039607,-0.05892299999999999,0.0604371,0.061950841666666666,0.0634424,0.061166200000000004,0.0545184,0.25345513763411187,163447.76201541748,172775.0,-1356.875959687808,-1466.6018237114606,0.20143496662817145,0.32667342794247844,61.81818181818181,182102.23798458252,-0.07481639682267305,"",""
"005380","현대자동차","20150109",180000,182500,177500,180000,717579,0.011235955056179777,0.01388888888888884,-0.01388888888888884,0.011235955056179803,-0.20511175950603822,25.58435045496456,25.39664393199788,0.04590354445090061,0.0468159348647863,0.04226983207874935,0.04453793703757425,-0.07490684825902605,0.11409429525418568,0.2319219265515442,0.18965033601642478,-0.13418103196470899,-0.03438231976207118,-0.009638948382124313,0.09992109209186095,65.71428571428571,0.005738818738900919,0.005783783991591296,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.73,0.99,0.17277486910994763,1950.0,1.08,31.31110616790123,-0.40419661110484,-0.12283604518456598,-0.12216902162018015,-0.038709638359099595,0.032848075412588676,0.012792084094491016,"",0.06770543731073513,0.218889274996364,-0.11565950370259917,-0.07048126965161129,0.0144131860485729,-0.005514475977317164,"",0.23302800109813693,-0.09288017643209873,0.08403626666274415,-0.024945305121869932,-0.13611698910263087,-0.04472158473933501,"",0.0033,0.0,0.0033,0.0032999999999999995,0.0032999999999999995,0.0033,0.0032999999999999995,0.09852999999999999,0.04362999999999999,0.0652291,0.06283195,0.06247790000000001,0.05554440000000001,0.05550805,0.27050709588010224,163648.1028449695,172700.0,-585.5026296429569,-1290.3819848977244,0.1771991747261722,0.39565362400705495,59.61538461538461,181751.8971550305,-0.5462563516109815,"",""
"005380","현대자동차","20150112",178000,179500,175500,177500,684147,-0.013888888888888888,0.011267605633802802,-0.011267605633802802,-0.011111111111111072,-0.046589992182045514,25.524061433468763,25.488131926118662,0.02011494252873569,0.030778164924506468,0.028538316673909936,0.029781473602784825,-0.08569956860472605,-0.008635767285807727,0.1802760286379712,0.11197742195644533,-0.17532115484394117,-0.08004125522868999,-0.02076650826687687,0.08307142599660944,63.888888888888886,0.0003422288203926982,0.0003449010935907548,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.65,0.98,0.17345132743362832,1950.0,1.1,31.297119925926488,-0.05893324095552564,0.34526337014931435,-0.14460109466587912,-0.0327617675986409,0.023675451229177295,0.010193316539929831,"",-0.0836793846936404,-0.15138482200437553,-0.1132270971274429,-0.10055397191039346,0.00699157196564419,-0.004423169601252604,"",0.036598859601810724,-0.1964291414963262,0.12702343127106616,-0.012194739729082665,-0.12361056444156668,-0.04478651711107533,"",0.0033,0.0,0.0033,0.0033,0.0033,0.0033,0.0032999999999999995,0.054900000000000004,0.012065000000000006,0.06010399999999999,0.06293318333333334,0.0590279,0.03937800000000001,0.05485586666666667,0.2690095008996694,163885.7749724769,172575.0,-173.90118206382613,-1067.0858243309087,0.20688110810374438,0.3517098545972069,55.35714285714285,181264.2250275231,-0.8370316818960023,"",""
"005380","현대자동차","20150113",181500,181500,178000,179500,713861,0.011267605633802818,0.011142061281337101,-0.00835654596100277,0.022535211267605604,0.04343218635761037,25.58192960126121,25.528877914220253,0.01412429378531077,0.0393746381007527,0.03967564436721682,0.04022794224175397,-0.07318962178907962,0.011325079653815795,0.17882510342736646,0.15521050002763181,-0.12901355304468942,-0.039787388516501765,-0.011343314583487252,0.09624671390166384,63.38028169014084,0.0011339022271115162,0.0011427475883158955,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.71,0.99,0.1733800350262697,1950.0,1.09,31.30832452493935,-0.22885407663396656,-0.1699208356784409,-0.2238270692770854,-0.0585205185368219,0.005649154443010654,0.0030781035646551057,0.0350251085865274,0.01730448924930764,0.10098387394294804,-0.06272017678203372,-0.10824392759372115,-0.0033158021269018233,-0.003187703495460388,-0.07066362872069201,0.09319041101839154,0.056591551416580815,0.167366268466013,0.01268355198090056,-0.10131410636943294,-0.04064462884878458,0.015361374402314332,0.0033,0.0,0.0033,0.0032999999999999995,0.0033,0.0033,0.0032999999999999995,0.042835,-0.027123999999999995,0.058230899999999995,0.063313125,0.05773395,0.04656160000000001,0.054280783333333325,0.2768502190088593,163740.51363049433,172650.0,310.0990815421683,-791.648843156258,0.18572446939648785,0.36687470487710855,64.81481481481481,181559.48636950567,-1.3917129219892765,"",""
"005380","현대자동차","20150114",181000,182500,176500,177500,392613,-0.011142061281337047,0.028169014084507005,-0.005633802816901401,0.008356545961002881,-0.450014778787467,24.977116431335148,25.490923760644428,-0.0056022408963585235,0.024235429890363536,0.028389339513325673,0.027100009644131617,-0.08128275356380332,-0.42448009963230104,-0.36330769350524006,-0.3569837344872958,-0.5106797423322684,-0.4719846189343955,-0.02139996830155766,0.08351660286412277,58.90410958904111,-0.021493158709976257,-0.021661192589125022,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.65,0.98,0.17345132743362832,1950.0,1.1,31.297119925926488,-0.08351990382386727,0.1453341728100993,-0.21137287968769472,-0.07998663488066522,-0.0036107688500223853,-0.00039805314531823275,0.03534855615551261,-0.20368148787737544,-0.22098597712668308,-0.07070695673932037,-0.11824537470973048,-0.017562944822541383,-0.0060418975449998465,-0.07066824820039663,0.2131666552049983,0.11997624418660677,0.1803784208907146,0.057828375762121874,-0.08039967437698069,-0.03546901568720986,0.014372394744549719,0.0033,0.0,0.0033,0.0033,0.0033,0.0033,0.0032999999999999995,0.069959,0.05846099999999999,0.058545099999999996,0.06365313333333333,0.0571831,0.04145280000000001,0.05401131666666667,0.2705199644402819,163818.44037350593,172600.0,526.2282642839418,-528.0734216681907,0.1953902170394983,0.3117041247099755,66.0377358490566,181381.55962649407,-1.9965058696224096,"",""
"005380","현대자동차","20150115",178000,178000,173500,174500,378944,-0.016901408450704224,0.02005730659025784,-0.005730659025787954,0.0028169014084507005,-0.034815454404209745,24.924802436580936,25.318452071522124,-0.01856017997750281,0.0037388553350590215,0.011008111239861007,0.009205262904236289,-0.09454521868851751,-0.3437390029731805,-0.3520151544842903,-0.3620139498839249,-0.5214286014978089,-0.4910309147707397,-0.03793968714716511,0.06520364619599683,53.84615384615385,-0.01587188393592598,-0.01599687842387465,5,26787.0,330104.0,7.93,0.64,8.93,3.4,31441.0,181909.0,5.55,0.96,0.17297297297297298,1950.0,1.12,31.2800740586535,0.1571577858469853,0.24067768967085257,-0.12366920933424283,-0.07942815086945447,-0.005653521601865333,0.00525008118397209,0.03725484740914871,-0.226843544164837,-0.02316205628746157,-0.08583889803516201,-0.12608031261752564,-0.031765987145257205,-0.011529582720030265,-0.07102403261116226,0.07624873332207398,-0.13691792188292434,0.13044653204908227,0.07717068385486696,-0.060280355773326556,-0.03545787374700224,0.012856117044969997,0.0033,0.0,0.0033,0.0033,0.0033,0.0033,0.0033,0.011498,-0.006200000000000002,0.054332599999999995,0.06393784166666666,0.0545072,0.059708000000000004,0.05344943333333333,0.24108669457630502,163818.44037350593,172600.0,450.25384412074345,-332.4079685103877,0.24965821598856236,0.2758110536143119,59.322033898305094,181381.55962649407,-2.354521812874871,"",""
