date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120,Daily Return,Correlation
2015-06-23,26180,26560,25820,26420,10159000,10.23,1.46,15.03,0.0218579234972677,0.0052990158970476,-0.0227100681302043,0.0312256049960968,0.5945941703683937,0.0341318302802566,0.2291724894765945,0.0395026754800125,-0.0012505259680761,0.0248652003568796,-0.138902692147541,-0.0339565609536114,-0.0792712082832057,-0.0406042522801687,-0.0985197097320427,-0.2958460478393542,-0.1646557921454962,-0.1060042202549332,-0.0298292119809274,0.0129864511477954,0.0210979801775075,-0.0174627483489167,-0.0751944088985136,-0.015681624205613,0.0536407965726547,0.0242018608188044,-0.0132244779658252,-0.0516443112994266,-0.0088222356484137,0.3786297863962988,0.1885938417103047,0.0556490680513946,0.007146257843424,0.0009522769581012,0.0306714177155025,-0.003793348839141,0.031225604996096834,0.5564121969332034
2015-06-24,26000,26220,25820,26040,10198000,10.23,1.46,15.03,-0.015897047691143,0.0069124423963133,-0.0084485407066051,-0.0143830431491294,0.003838960527611,0.0116550116550115,0.2120203706895014,0.0213366802635708,0.0258164132637921,0.0105949470252648,-0.1089064356126355,-0.0464681972975942,-0.0674711051758264,-0.0541170487773868,-0.0941948262755741,0.0457491665032359,0.3415952143425901,-0.1007306921921646,-0.0422199879964012,0.0059306835506673,0.0210972508427381,-0.0133967866148137,-0.1852471072759364,-0.1100526983774228,0.0311476206873287,-0.0022469722281538,-0.0171177291359867,-0.0568265337596358,-0.0126169865160483,0.1423416356148264,-0.2362881507814724,0.0705989922459721,0.0462730360093204,0.0119086736712653,0.0359098561473066,-0.0040832611947476,-0.014383043149129415,0.5564121969332034
2015-06-25,25800,26060,25380,25380,10695800,10.23,1.46,15.03,-0.0092165898617511,0.0267927501970055,0.0,-0.0253456221198156,0.0488134928417336,-0.0145985401459853,0.201277223263613,-0.0054858934169278,0.1283054794412166,-0.0134877754887861,-0.047293082880861,-0.0688288817141179,-0.0245383148635971,-0.0777560426116921,-0.0507229486537882,0.1530460554610221,0.1072968889577861,-0.054743674222808,-0.043336577366079,0.0092542150129593,0.0234605172705965,-0.0117256376877957,-0.1751341648123562,0.0101129424635802,-0.0405589736602727,-0.0134227445199033,-0.0193792868099236,-0.0604586853480025,-0.0116753878191859,0.0200779745320593,-0.1222636610827671,0.0955091504192738,0.0586712918977542,0.0110985620377908,0.0371648731776639,-0.0025823883189229,-0.025345622119815614,0.5564121969332034
2015-06-26,25040,25800,25040,25560,10347500,10.23,1.46,15.03,-0.0133963750985027,0.0093896713615022,-0.0203442879499217,0.0070921985815601,-0.0325641840722527,-0.0094558983103394,0.0830270120909668,0.0014889115273097,0.1078545522677694,-0.0053700677095493,-0.0485131840348833,-0.0603516941363887,-0.0570270432827397,-0.0709396013812322,-0.0814304813501795,-0.0347136989611017,-0.1877597544221238,-0.0525909561060112,-0.0369638046909674,0.0032907205630128,0.0236604553139089,-0.0115687931748061,-0.2005266972698719,-0.0253925324575157,-0.1391230325899157,-0.028741351307743,-0.025946766330581,-0.0626151406672565,-0.0109588787964333,0.23402271079971,0.2139447362676507,0.1930216104057777,0.0676422722567781,0.0235755559268119,0.0391335226004188,0.0002273806205313,0.007092198581560183,0.5564121969332034
2015-06-29,25380,25700,25120,25620,11519950,10.23,1.46,15.03,-0.0070422535211267,0.0031225604996096,-0.0195160031225605,0.0023474178403755,0.113307562213095,-0.0071306774143543,0.0884255081939333,0.0029752583777011,0.1894213316207793,-0.0026471504204297,0.0563930165882851,-0.0565041798116936,0.0430795851145016,-0.068482193175414,0.020577942419856,-0.0186415739651647,0.0160721249959369,-0.0300812197602725,-0.0325251286012795,-0.0045776195171415,0.0233509093008078,-0.0114427989900962,0.0025043511473574,0.2030310484172293,-0.1267196054218641,-0.0193223696251697,-0.0191105218961445,-0.0640273092672196,-0.0099606532072082,0.0185157053633045,-0.2155070054364055,0.1587175625412397,0.0540144060197627,0.0244880651774162,0.0408382224051157,-0.0006310531513821,0.0023474178403755097,0.5564121969332034
2015-06-30,25520,25700,25320,25360,9870350,10.23,1.46,15.03,-0.0039032006245121,0.0134069400630914,-0.001577287066246,-0.0101483216237314,-0.1431950659508071,-0.0090653329165364,-0.06231712507315,-0.0082127493156042,0.0505272938493115,-0.0114216660819397,-0.0994719735416548,-0.0641721096719436,-0.1102679505376401,-0.0775722010718009,-0.1253899940011147,0.0510822817833207,0.0697238557484855,0.0393044461642624,-0.0333498870453353,0.0010130173438043,0.0242914879143967,-0.010885614385216,-0.0503984154563921,-0.0529027666037495,-0.1217604067334398,-0.0340598050803925,-0.018321868924024,-0.0656277776867947,-0.0107668769966127,-1.5197029487302882e-05,-0.0185309023927918,0.0829885658560825,0.0693188169537386,0.0176560568603321,0.04149827177409,0.0015664548698216,-0.010148321623731471,0.5564121969332034
2015-07-01,25360,26040,25180,25900,8324900,10.23,1.46,15.03,0.0,0.0054054054054053,-0.0277992277992278,0.0212933753943218,-0.1565749948076815,0.013143483023001,-0.1799501561314853,0.0096678621549977,-0.1031980932631323,0.0087633885102238,-0.2283471135664232,-0.0426082456442987,-0.2518871541715093,-0.0579305996750648,-0.2585485040535394,-0.1693173491573472,-0.2203996309406679,-0.0037088569678541,-0.0522197745800094,-0.0156342357411978,0.0216185184298311,-0.0131281753300962,-0.113502864899278,-0.0631044494428859,-0.1074115582581081,-0.0381319687853897,-0.0181335017096612,-0.071545179950824,-0.0122795846520736,0.290369854292544,0.2903850513220313,0.112594209591626,0.0915966009187992,0.03438154398419,0.0501672896388736,0.006781976685687,0.021293375394321856,0.5564121969332034
2015-07-02,25720,26080,25700,25980,8223000,10.23,1.46,15.03,-0.0069498069498069,0.0038491147036181,-0.0107775211701308,0.0030888030888029,-0.0122403872719192,0.0115246846285625,-0.1485056652383625,0.0101088646967339,-0.1139404864976404,0.0133791005187815,-0.196105368560466,-0.0376233222615975,-0.2584235616230811,-0.0549749011809782,-0.2642934296868665,-0.0305423811261096,0.1387749680312375,-0.0404265442852805,-0.0475851092540443,-0.0061609143471621,0.024170320755496,-0.0132829703760161,-0.0962544083667761,0.0172484565325019,-0.0916356069689921,-0.0660972903146324,-0.0190114036270251,-0.0749111957093683,-0.0137266285900018,0.1334002188982123,-0.1569696353943317,0.1352586584648566,0.1153839044420653,0.025816223084541,0.0511188062109073,0.0096427273476434,0.003088803088802994,0.5564121969332034
2015-07-03,25740,25880,25340,25360,7130200,10.23,1.46,15.03,-0.0092378752886835,0.0205047318611988,-0.000788643533123,-0.0238645111624326,-0.1328955369086708,-0.0110747153330214,-0.2089579394875345,-0.0141502099206966,-0.2319872123533491,-0.0079799718353935,-0.293623821150172,-0.0583342616315769,-0.3546518034585197,-0.0772701362021079,-0.3585516568653495,0.1902541303189251,0.2207965114450348,0.0045670215707248,-0.0240119672676431,0.0091433195671245,0.0277212335299838,-0.0118490176967592,-0.200948079997756,-0.1046936716309799,-0.0917198835145689,-0.1154214580522423,-0.0328652208379444,-0.078615146905409,-0.0154051675760765,0.0139687526296597,-0.1194314662685525,0.0912478668308466,0.1421347386183122,0.0252461106837188,0.0512758615766111,0.0098809021907753,-0.0238645111624326,0.5564121969332034
2015-07-06,25060,25200,24460,24600,10099950,10.23,1.46,15.03,-0.0118296529968454,0.024390243902439,-0.0056910569105691,-0.0299684542586751,0.4165030433928922,-0.0330188679245283,0.1569668074889343,-0.0398875965966747,0.0458829029918095,-0.0345368916797488,0.00067818575156,-0.0837306317044099,-0.0890593228249944,-0.1044667451370603,-0.0919226116434978,0.3589621730800647,0.1687080427611396,0.0800877709797707,0.025003275609749,0.024025645704167,0.0349224079543467,-0.0087037496128148,0.0274011257481472,0.2283492057459032,-0.086740528594411,-0.1067300670081375,-0.0372823262619795,-0.0795404178917413,-0.0156054200679001,-0.3905712404516854,-0.4045399930813451,0.0094304776678486,0.0840740201045442,0.0147152707568065,0.0448448136427874,0.0072541575460165,-0.029968454258675115,0.5564121969332034
2015-07-07,24400,25180,24400,24800,12478250,10.23,1.46,15.03,-0.008130081300813,0.0153225806451613,-0.0161290322580645,0.0081300813008129,0.2354764132495705,-0.0208464939987366,0.3488162693514181,-0.025923016496465,0.2618581241992195,-0.0250805880965484,0.2440610931626363,-0.0734860088915455,0.1197719819722535,-0.0967694941180755,0.1184282146949855,0.016600885540841,-0.3423612875392237,0.0731914917312747,0.0562479689477686,0.0132093784834205,0.0360266079406356,-0.0079955163622786,0.051565724360387,0.0241645986122398,-0.0663477006310551,-0.0940540536822475,-0.0349260964317215,-0.0777078954005144,-0.0152867113756351,-0.0655380361829583,0.325033204268727,-0.0036740901628455,0.0396572378466185,0.0234017478450212,0.0418686364757884,0.0086899440483291,0.008130081300812941,0.5564121969332034
2015-07-08,24800,25020,24640,24780,11780950,10.23,1.46,15.03,0.0,0.0096852300242131,-0.0056497175141242,-0.0008064516129032,-0.0558812333460221,-0.012906309751434,0.1849117975714285,-0.021867845583011,0.1725739356241138,-0.024985244934094,0.1787766275849009,-0.0713304184884446,0.0543264731320196,-0.0969497455084364,0.05633338708224,0.0065656844312215,-0.0100352011096194,0.1083680984489885,0.0523296207405672,0.0050548163720829,0.037306372323027,-0.0072583561889425,0.0582253553406134,0.0066596309802263,-0.0320020565830768,-0.0697068074205925,-0.0359768898243731,-0.0767537879087421,-0.014076958186021,-0.0644854616987594,0.0010525744841989,-0.0746451533611062,0.0189745281152599,0.0326237820622902,0.0394666665372908,0.0083946666536515,-0.0008064516129032695,0.5564121969332034
2015-07-09,24600,25300,24520,25300,14030500,10.23,1.46,15.03,-0.0072639225181597,0.0,-0.0308300395256917,0.0209846650524616,0.190948098413116,0.0132970201858377,0.263557088140548,-0.0010266129669114,0.3516136661286415,-0.0048381386933091,0.4129348925079859,-0.0493010671877348,0.2486875564442507,-0.0775513180442629,0.2583219511546182,-0.0738712091514914,-0.0804368935827129,0.0997023328439122,0.0296378942793158,-0.0068493415433816,0.0348959394570542,-0.0064496268299569,0.0922490289013221,0.0340236735607086,0.0056986308705427,-0.0429684880492246,-0.028195616284564,-0.0726504764841747,-0.0135296283619814,-0.0160293645985531,0.0484560971002062,-0.1045310700604593,0.0153637942021987,0.0370175430499764,0.0378224010788173,0.0084695636744917,0.02098466505246166,0.5564121969332034
2015-07-10,25140,25320,24960,25180,9573400,10.23,1.46,15.03,-0.0063241106719367,0.005559968228753,-0.0087370929308975,-0.0047430830039525,-0.3176722141049856,0.0099470559922989,-0.1741807927636658,-0.0042708003796266,-0.0708274027008257,-0.0088565243062389,-0.0252743051436955,-0.0512553220883936,-0.1481672896440908,-0.0815079611154681,-0.1384949360870506,0.0002245806087701,0.0740957897602615,0.0616964229018812,0.033131722236303,-0.0019160412273322,0.0344985583652889,-0.0061027266448734,0.0191363569891574,-0.0731126719121646,0.0497155182679254,-0.0210021826233217,-0.0248717669655324,-0.0688984309857637,-0.0136002960110363,-0.0263699417134978,-0.0103405771149446,-0.1125988089290908,-0.010675471049122,0.028483400603828,0.0342317934135861,0.0103507401452238,-0.004743083003952542,0.5564121969332034
2015-07-13,25000,25440,24900,25320,7672050,10.23,1.46,15.03,-0.0071485305798252,0.0047393364928909,-0.0165876777251184,0.005559968228753,-0.1986076002256251,0.009730419524645,-0.3092617918561487,0.0024546678280148,-0.2264795926340608,-0.0031888508326444,-0.2172853127943482,-0.0438186830477964,-0.3113437102851206,-0.0761203378801608,-0.306529990250778,-0.0654583846559915,-0.0656829652647616,-0.02318768864533,0.0284500411672203,-0.0020375437170295,0.0307334997617212,-0.0065826814987659,0.0746932045541934,0.055556847565036,0.0591739340291347,-0.0137832972826381,-0.0165528334539039,-0.0639970625191453,-0.0125218638913021,-0.0060935473569645,0.0202763943565332,-0.0357032703101467,-0.0131363963211489,0.0204390048493068,0.0332250768800437,0.0120519351328096,0.005559968228753043,0.5564121969332034
2015-07-14,25300,25400,24420,24500,19989700,10.23,1.46,15.03,-0.0007898894154818,0.036734693877551,-0.003265306122449,-0.0323854660347551,1.605522643882665,-0.0206267988487368,0.5853114997478055,-0.0266963292547274,0.8288352825039409,-0.0343305348626384,0.9669185701694464,-0.071840785967748,0.7698774989989505,-0.1053986453179486,0.7889077330590122,0.2359390085894235,0.3013973932454151,0.0206799359643864,0.0469357138478306,0.0067929134012476,0.0367289502427846,-0.0032147192939354,-0.1564305617392957,-0.2311237662934891,0.0175746768091981,-0.0243865119109284,-0.0292231584956605,-0.063333267679008,-0.015453042901283,-0.0804714427930384,-0.0743778954360738,-0.0386899516321627,-0.021182020897504,0.0240683980281172,0.0265576795298001,0.0115863340690799,-0.03238546603475512,0.5564121969332034
2015-07-15,24500,24760,24480,24700,8370650,10.23,1.46,15.03,0.0,0.0024291497975708,-0.008906882591093,0.0081632653061225,-0.5812518447000206,-0.012,-0.2981917053874905,-0.0140507743892702,-0.2344990084468349,-0.0257178920795203,-0.1719499805616255,-0.0617165142958442,-0.2568914195822758,-0.097343192310972,-0.248146588353936,0.0009378005292301,-0.2350012080601934,0.0195543591839881,0.0639612288164883,0.0058707271182394,0.0349864560646792,-0.0007181791629692,-0.0183438562118831,0.1380867055274125,0.0022608344986988,-0.014870611042189,-0.0265012899137893,-0.0606001906111278,-0.0174451907442608,0.019323469503563,0.0997949122966014,-0.0219281653916982,-0.0482866593764021,0.0216549707711984,0.0256874471812179,0.0110726278611163,0.008163265306122547,0.5564121969332034
2015-07-16,24460,25740,24460,25640,11173450,10.23,1.46,15.03,-0.0097165991902834,0.0039001560062401,-0.0460218408736349,0.0380566801619433,0.3348366016975981,0.0228179352162118,-0.0160622058234302,0.0248620992885122,-0.0050276449232451,0.0106823288265205,0.0895439248281049,-0.0241798391393701,-0.0062755622158904,-0.0623457203981251,0.0077040681831546,-0.2599376199830849,-0.260875420512315,-0.0176589229823305,0.0410217049307908,-0.0032817021616267,0.0275659971045043,-0.0010318471120983,0.0874796951702473,0.1058235513821305,0.0013069677524838,0.0035027993115133,-0.0312972455015595,-0.0537198042241653,-0.0173038729543186,0.1762526345936125,0.1569291650900495,0.0165282344467349,-0.0440014178068621,0.0356912433176015,0.0262596365232381,0.0127566725148799,0.0380566801619433,0.5564121969332034
2015-07-17,26000,26220,25560,26100,14861650,10.23,1.46,15.03,0.0140405616224648,0.0045977011494253,-0.0206896551724138,0.0179407176287051,0.3300860522041089,0.0335814984951687,0.1972167398396906,0.0401721664275467,0.2381556195485232,0.0272355163727959,0.3963113193653502,-0.0049182202905181,0.3158700346307219,-0.0450986609429499,0.343459183021622,-0.28109933957535,-0.021161719592265,-0.0739237070191545,-0.0061136420586366,-0.0150628046631399,0.0231319365256214,-0.002970870302843,0.1309679611617821,0.0434882659915348,0.0236732885870088,0.0366944034274671,-0.0393635273123876,-0.0464437697440221,-0.0176188337807074,0.1504341711721107,-0.0258184634215017,0.0518890570238566,-0.030354875952617,0.0558899313328475,0.0233103573591456,0.0164129739508737,0.017940717628705194,0.5564121969332034
2015-07-20,25820,26080,25460,25500,6446400,10.23,1.46,15.03,-0.010727969348659,0.0227450980392156,-0.0015686274509804,-0.0229885057471264,-0.5662392802952566,0.0083834229674153,-0.4702330714795819,0.0126280676673815,-0.4460761146962029,0.0038579639398472,-0.3945497360476723,-0.0254901211449535,-0.4239490432958626,-0.0664185251853434,-0.4144315809445762,0.033111504095309,0.314210843670659,-0.0542097292688944,-0.0386987089571122,-0.0068477166736815,0.0264187610092845,-0.0020471979958629,-0.0288455572102258,-0.159813518372008,0.0029655362341249,0.0310697351316298,-0.0378301659382538,-0.044671828305354,-0.0178073032462315,-0.0041263340779349,-0.1545605052500457,0.0522824996796625,0.0082896146847579,0.0461818173946511,0.0181549498801608,0.0176901461109951,-0.02298850574712641,0.5564121969332034
2015-07-21,25500,25540,24940,25260,9702750,10.23,1.46,15.03,0.0,0.0110847189231988,-0.0126682501979413,-0.0094117647058823,0.5051424050632911,-0.0070754716981131,-0.0403749191473031,0.0012684319010622,-0.1458959608807982,-0.0033143939393939,-0.0867544451629116,-0.0323445660362902,-0.1335517791236827,-0.074493615618073,-0.1183353133615138,0.1224652804617247,0.0893537763664157,-0.0769044748944342,-0.0281122694650238,0.0140678497413723,0.0271496124785427,-0.0006159581728396,0.043647419546005,0.0724929767562308,0.042981132491185,0.0302779046501916,-0.0318880745160279,-0.0396319300148706,-0.0173214493745285,-0.163634021282626,-0.159507687204691,0.035649983981745,-0.0015199838252087,0.0190686270107048,0.0123479933103898,0.0182894812868022,-0.009411764705882342,0.5564121969332034
2015-07-22,24880,25200,24700,25060,13416150,10.23,1.46,15.03,-0.0150435471100554,0.0055865921787709,-0.014365522745411,-0.0079176563737133,0.3827162402411688,-0.017717152712449,0.2064796296429523,-0.0077605321507761,0.1642254594239509,-0.0092903735916188,0.2439202985709123,-0.0380776907723015,0.2082549657251395,-0.0809965039239175,0.2159073542608109,0.1475348740137819,0.0250695935520571,-0.0475850601975238,-0.0140153505067678,0.0191571351168996,0.0253550125342752,0.0023241540470699,-0.0430004136805268,-0.0866478332265318,0.0380498209974563,0.0201553277480776,-0.0247757398362574,-0.0338634115811438,-0.0186508171679341,-0.102264807713092,0.0613692135695339,0.0113323285384139,-0.005297918426642,0.0068383048443089,0.0083931315311574,0.016801302595871,-0.007917656373713333,0.5564121969332034
2015-07-23,24880,25060,24680,24680,10448250,10.23,1.46,15.03,-0.0071827613727054,0.0153970826580227,0.0,-0.0151636073423783,-0.2212184568598294,-0.0252764612954186,-0.0479989138991748,-0.0204016829403825,-0.0642334452410987,-0.0229612034837688,-0.0301448064605959,-0.050708378742227,-0.0503828983941738,-0.0941346318545526,-0.0527996272210242,0.2044265786136434,0.0568917045998615,0.0452877795218218,0.0138144282697456,0.0217261612745307,0.0250653080583702,0.0037938231343413,0.1717225372670064,0.2147229509475332,0.0548983894168081,0.028102678584646,-0.0074329047322893,-0.0283162813695963,-0.0174300239087613,-0.3797621611274615,-0.2774973534143695,-0.0998706306058008,-0.0416711980795328,-0.013153701938667,0.003132903445333,0.0140623822799313,-0.015163607342378316,0.5564121969332034
2015-07-24,24540,24760,24480,24580,9829200,10.23,1.46,15.03,-0.0056726094003241,0.0073230268510984,-0.0040683482506101,-0.0040518638573744,-0.0592491565573182,-0.0174288455388551,-0.0139789638412808,-0.0220418556536962,-0.1216890320591723,-0.0250287572884851,-0.0854078105830558,-0.052891160831257,-0.098634705586971,-0.0970814940889082,-0.1063055254112013,0.1612796565335937,-0.0431469220800496,0.1337635787436105,0.029919935862228,0.0315258290492655,0.0233459095551295,0.0050583929274638,0.0320880641354332,-0.1396344731315732,0.0351224100115383,0.0293978492992736,0.0041978333379759,-0.0263930249612191,-0.018737182297104,-0.1942019696414764,0.1855601914859851,-0.1687978587685182,-0.0584544008723307,-0.0345649359607264,0.0029536299630004,0.0140855816702261,-0.004051863857374438,0.5564121969332034
2015-07-27,24580,24940,24560,24600,12152000,10.23,1.46,15.03,0.0,0.0138211382113822,-0.0016260162601625,0.0008136696501219,0.2363162820982378,-0.0095023353196972,0.0938218686963698,-0.018434282978214,0.0440741574462455,-0.0222575516693164,0.1274099930998091,-0.0502297208601985,0.1122368940107434,-0.0955993186358009,0.108212475028,0.0276045095457537,-0.13367514698784,0.1326621798336995,0.0392262252824025,0.0338381332248114,0.0247118508167525,0.0053627373557599,-0.0088833113890717,-0.0409713755245049,0.0391148591757692,0.021040197704947,0.0036284502111544,-0.0263389352583504,-0.0195470365007446,-0.0252839038841343,0.1689180657573421,-0.1730293727297581,-0.0603734365250477,-0.0367549164230983,0.0015160767998035,0.0145119091626876,0.0008136696501219731,0.5564121969332034
2015-07-28,24480,25020,24380,24600,13381350,10.23,1.46,15.03,-0.0048780487804878,0.0170731707317073,-0.0089430894308942,0.0,0.1011644173798551,-0.0042098445595855,0.1296673220552469,-0.018825781748564,0.2189036712352725,-0.020778600429902,0.2215683656667111,-0.0480244572578461,0.234114947716034,-0.0948339302359809,0.2176771965856609,-0.0442593609762841,-0.0718638705220379,0.0993172515460977,0.0112063883258317,0.0290710510868311,0.0262229372755372,0.0050208396140755,0.1069623020098868,0.1158456133989586,0.0517778356685455,0.0473794840798653,0.0114964860844684,-0.0245502820115412,-0.0183330752332431,-0.0557305503555321,-0.0304466464713978,-0.1514486785443393,-0.0578993472812971,-0.0395406840894006,-0.0016822134122457,0.013707057659115,0.0,0.5564121969332034
2015-07-29,25000,25500,24620,25260,13734450,10.23,1.46,15.03,0.0162601626016261,0.009501187648456,-0.0253365003958828,0.0268292682926829,0.0263874721160422,0.0208535402521823,0.1532783891242375,0.0052531041069723,0.1927893064132253,0.0067756078118772,0.2235900866970788,-0.0207531077972759,0.2561555573390295,-0.0699615245365455,0.2421973755211972,-0.1201103793744926,-0.0758510183982084,0.0457882008684428,-0.0008984296645405,0.0315313995759739,0.0245575012392562,0.0042540295058189,0.116655563200565,0.0096932611906781,0.0837090310447639,0.0608794260211101,0.0230044074894605,-0.0225856009936295,-0.0176417740392448,0.0050129419088496,0.0607434922643817,-0.129993128619951,-0.0593304000407684,-0.0538085297085853,-0.0020057892159519,0.0137684334295023,0.02682926829268295,0.5564121969332034
2015-07-30,25160,25200,24300,24300,15419600,10.23,1.46,15.03,-0.0039588281868566,0.0370370370370369,0.0,-0.0380047505938242,0.1226951206637323,-0.0149181125344576,0.1950102764249821,-0.0277666639993598,0.2915124824317918,-0.0282332240262337,0.3310492557109494,-0.0561762840016053,0.4056747919218397,-0.1045161131822844,0.3882361564697671,0.2757529378193987,0.3958633171938913,0.0600534727095938,0.0526706261157078,0.0468461655232493,0.0245214304573619,0.0062137296326857,0.0466030247217826,-0.0700525384787823,0.0586851285357191,0.0567917589762637,0.0301472791438885,-0.0201960333566774,-0.017856648464126,-0.3198429271835845,-0.3248558690924342,-0.1180092818311755,-0.1089399562184881,-0.0764706870126751,-0.0041191554106315,0.0120462022595154,-0.038004750593824244,0.5564121969332034
2015-07-31,24400,24440,23500,23700,19579450,10.23,1.46,15.03,0.0041152263374486,0.0312236286919831,-0.0084388185654008,-0.0246913580246913,0.26977677760772,-0.0323370896619303,0.3181823384188234,-0.0425789771350084,0.5775935141197781,-0.049071139108454,0.6039516646483587,-0.0772704856334519,0.7599658543849519,-0.1256978431420771,0.7459711527679245,0.2286095881140686,-0.0471433497053301,0.0735194590256888,0.1036415188846497,0.0487639384130065,0.0281190607683589,0.0079700000098268,-0.0901302130550143,-0.1367332377767969,0.0342414730976296,0.034681941554584,0.0356881724910255,-0.0223157252334208,-0.0178623320210646,-0.1376672991325088,0.1821756280510757,-0.106702347729382,-0.1377501032489501,-0.0840524896007836,-0.0055990764986944,0.0103463240124808,-0.024691358024691357,0.5564121969332034
2015-08-03,23680,23680,23320,23500,9844550,10.23,1.46,15.03,-0.00084388185654,0.0076595744680851,-0.007659574468085,-0.0084388185654008,-0.4971998702721476,-0.0318061964403427,-0.3159649746940636,-0.0429257962042843,-0.2279253613996011,-0.0550104552034743,-0.1926883497225636,-0.0831176600642467,-0.1155612411247933,-0.1320245987922215,-0.1233238572188906,0.0810448420699778,-0.1475647460440907,0.0842075255305336,0.1084348526821165,0.0348680718625021,0.0248338255193701,0.0089294131438404,-0.0513939184624995,0.0387362945925147,0.0257393516829441,0.0324271054293566,0.0317484202804932,-0.0210497194608637,-0.0180030878428982,-0.0286351331447349,0.1090321659877739,-0.1073725935815022,-0.1402009831556301,-0.065955684235436,-0.0033425534273218,0.0094862672643653,-0.008438818565400852,0.5564121969332034
2015-08-04,23500,23740,23400,23640,12844350,10.23,1.46,15.03,0.0,0.0042301184433164,-0.0101522842639594,0.0059574468085106,0.3047168230137487,-0.0182724252491693,-0.1008178106588408,-0.0308297802558216,-0.0168837426286467,-0.0471584038694075,0.0517343133094521,-0.0758043707728997,0.1484327168335271,-0.1257073116609341,0.1403015915203256,0.0552110461019825,-0.0258337959679952,0.104101606946187,0.1017094292461423,0.0367985798905592,0.0254428208280155,0.0114043246958501,-0.0280629226079949,0.0233309958545046,-0.0012656932406322,0.0252560712139566,0.0277669879320741,-0.0203675922473281,-0.0196898509587247,-0.0242674794754113,0.0043676536693235,-0.101079979405478,-0.1262643289749086,-0.0638921564000587,-0.0046852456296372,0.0086683963140197,0.005957446808510625,0.5564121969332034
2015-08-05,23640,23640,23160,23180,12802500,10.23,1.46,15.03,0.0,0.0198446937014666,-0.0008628127696289,-0.0194585448392554,-0.0032582419507409,-0.0204530087897227,-0.0918982642329563,-0.0423070566848454,-0.0154626767879897,-0.0626769106348564,0.0439413484762247,-0.0917521060536799,0.1410023575367984,-0.1415609665771687,0.131327347502405,0.1779769576254637,0.1227659115234812,0.1637190743461783,0.1047536376073105,0.0453691435502713,0.0268120614859283,0.0135599512520451,-0.13468853739504,-0.106625614787045,-0.0515345133597532,0.0160872588425053,0.0181212932952914,-0.021362463900623,-0.0214348251717296,-0.0453778558875219,-0.0211103764121106,-0.1111581389647523,-0.1205756337923516,-0.0629367761094968,-0.004712929075861,0.0081251620386442,-0.019458544839255465,0.5564121969332034
2015-08-06,23100,23120,22300,22300,20199050,10.23,1.46,15.03,-0.0034512510785159,0.0367713004484304,0.0,-0.0379637618636755,0.5777426283928919,-0.0414374140302613,0.3417747333263363,-0.0695151464574814,0.4449928998866128,-0.0927583401139137,0.606663512844666,-0.1237376714212739,0.7730242303495019,-0.1729253592953176,0.7716034785140766,0.210732682972714,0.0327557253472502,0.1507150233768413,0.1053842480432176,0.0595993381564816,0.0284979379409002,0.0141894803127117,-0.0793601679286897,0.0553283694663503,-0.0767271518898477,-0.0090210116770642,0.0095408334537908,-0.0206104162130474,-0.021856782736288,-0.1323057272495488,-0.0869278713620269,-0.0736506989779452,-0.0958299904045603,-0.0687505942420466,-0.0071897769577371,0.0077755871002711,-0.03796376186367556,0.5564121969332034
2015-08-07,22400,22740,22300,22720,13787100,10.23,1.46,15.03,0.0044843049327354,0.0008802816901407,-0.0184859154929577,0.0188340807174887,-0.3174381963508185,-0.015085833188833,-0.0078018007255581,-0.0445752733389402,-0.0408600265471211,-0.0710226111133827,0.0785722066858554,-0.1048422047988653,0.20088975120283,-0.1562633458565177,0.2065489834630172,-0.0897904562961028,-0.3005231392688169,0.087035014494807,0.0802772367602479,0.0550985863112379,0.0271817723673409,0.0126275243709713,-0.1688498669045702,-0.0894896989758805,-0.0924710826597589,-0.0291148047810645,0.0001415222591044,-0.0226749389893908,-0.0234284661650355,0.2596086196517034,0.3919143469012522,0.0058044847788972,-0.0504489314752423,-0.0544516661737865,-0.0038396802231089,0.0109242347542507,0.01883408071748871,0.5564121969332034
